date,account_id,service,region,environment,cost_usd,usage_type,pricing_model,project,owner,currency
2026-02-22,1389,Amazon EC2,us-west-2,QA,67.96,Compute,On-Demand,WebApp,DataTeam,USD
2026-02-22,1727,AWS Lambda,us-west-2,Dev,66.93,Network,Reserved,FinOps,DataTeam,USD
2026-02-22,1953,Amazon RDS,us-west-2,Production,37.84,Storage,Spot,WebApp,DevOps,USD
2026-02-22,1563,Amazon RDS,eu-central-1,Dev,93.33,Compute,Reserved,FinOps,DevOps,USD
2026-02-22,1777,CloudFront,us-west-2,QA,26.54,Network,Spot,Analytics,DevOps,USD
2026-02-22,1782,AWS Lambda,us-east-1,QA,23.01,Compute,Reserved,Analytics,DevOps,USD
2026-02-22,1593,Amazon S3,us-east-1,QA,27.74,Storage,Spot,Analytics,DevOps,USD
2026-02-22,1132,Amazon S3,eu-central-1,Dev,59.37,Compute,Spot,Analytics,Miguel,USD
2026-02-22,1572,Amazon RDS,eu-central-1,Dev,76.89,Network,Reserved,Analytics,Miguel,USD
2026-02-22,1791,Amazon EC2,us-west-2,Dev,8.96,Network,Spot,FinOps,Miguel,USD
2026-02-22,1705,Amazon S3,us-west-2,QA,88.2,Network,Spot,WebApp,DevOps,USD
2026-02-23,1164,CloudFront,us-east-1,QA,43.08,Storage,On-Demand,WebApp,DevOps,USD
2026-02-23,1137,Amazon RDS,eu-central-1,QA,25.69,Network,Reserved,Analytics,DataTeam,USD
2026-02-23,1370,Amazon S3,us-east-1,Dev,81.84,Storage,On-Demand,Analytics,DevOps,USD
2026-02-23,1090,Amazon RDS,us-east-1,QA,48.64,Compute,On-Demand,FinOps,Miguel,USD
2026-02-23,1355,AWS Lambda,us-east-1,Dev,27.05,Storage,Reserved,Analytics,DevOps,USD
2026-02-23,1645,Amazon EC2,eu-central-1,QA,28.15,Compute,On-Demand,WebApp,Miguel,USD
2026-02-23,1164,AWS Lambda,us-east-1,Dev,59.63,Storage,Reserved,FinOps,Miguel,USD
2026-02-23,1577,Amazon EC2,us-west-2,Production,48.67,Storage,Spot,FinOps,DataTeam,USD
2026-02-23,1036,Amazon RDS,us-east-1,Dev,21.9,Compute,Spot,Analytics,Miguel,USD
2026-02-23,1466,Amazon S3,us-east-1,Production,86.88,Compute,Reserved,FinOps,DataTeam,USD
2026-02-23,1392,CloudFront,eu-central-1,Production,99.98,Compute,On-Demand,Analytics,DataTeam,USD
2026-02-23,1214,Amazon EC2,eu-central-1,Production,96.47,Network,On-Demand,Analytics,DevOps,USD
2026-02-23,1190,Amazon S3,us-east-1,Dev,31.64,Network,Reserved,FinOps,DevOps,USD
2026-02-23,1168,Amazon S3,us-west-2,Dev,58.18,Compute,Spot,Analytics,Miguel,USD
2026-02-23,1707,Amazon RDS,us-west-2,QA,62.32,Network,Reserved,Analytics,Miguel,USD
2026-02-23,1638,CloudFront,us-west-2,QA,10.2,Storage,On-Demand,WebApp,Miguel,USD
2026-02-23,1782,Amazon EC2,us-east-1,QA,78.94,Storage,Reserved,FinOps,DataTeam,USD
2026-02-23,1265,CloudFront,us-west-2,Dev,15.12,Compute,Spot,FinOps,DevOps,USD
2026-02-23,1618,CloudFront,us-east-1,Dev,14.38,Storage,Spot,Analytics,DevOps,USD
2026-02-23,1122,CloudFront,eu-central-1,Dev,75.25,Storage,On-Demand,FinOps,DevOps,USD
2026-02-24,1708,Amazon S3,us-west-2,QA,10.18,Network,On-Demand,Analytics,Miguel,USD
2026-02-24,1131,Amazon EC2,us-west-2,QA,86.65,Compute,Reserved,WebApp,DataTeam,USD
2026-02-24,1042,Amazon S3,us-west-2,QA,76.03,Storage,Reserved,Analytics,DataTeam,USD
2026-02-24,1911,Amazon S3,us-east-1,Dev,32.54,Storage,On-Demand,WebApp,Miguel,USD
2026-02-24,1519,Amazon RDS,us-west-2,QA,39.52,Network,Spot,Analytics,DevOps,USD
2026-02-24,1628,AWS Lambda,eu-central-1,Dev,61.18,Storage,Reserved,Analytics,DataTeam,USD
2026-02-24,1877,Amazon EC2,eu-central-1,Production,44.55,Compute,On-Demand,Analytics,DataTeam,USD
2026-02-24,1601,Amazon RDS,eu-central-1,Production,91.3,Compute,Spot,FinOps,DataTeam,USD
2026-02-24,1842,CloudFront,us-west-2,Dev,91.41,Network,Reserved,Analytics,Miguel,USD
2026-02-24,1158,AWS Lambda,us-west-2,QA,55.57,Network,Spot,FinOps,Miguel,USD
2026-02-24,1705,Amazon S3,us-east-1,Dev,52.79,Compute,Spot,FinOps,DataTeam,USD
2026-02-24,1455,Amazon S3,eu-central-1,Dev,50.44,Storage,Reserved,Analytics,Miguel,USD
2026-02-24,1704,Amazon EC2,us-east-1,QA,35.56,Network,Reserved,Analytics,DevOps,USD
2026-02-24,1269,AWS Lambda,us-west-2,Dev,84.99,Network,Reserved,WebApp,Miguel,USD
2026-02-24,1962,Amazon EC2,us-east-1,QA,84.32,Storage,Reserved,FinOps,DataTeam,USD
2026-02-24,1103,Amazon S3,us-west-2,QA,35.41,Storage,On-Demand,WebApp,Miguel,USD
2026-02-24,1711,AWS Lambda,eu-central-1,Production,29.94,Network,Reserved,FinOps,Miguel,USD
2026-02-24,1520,AWS Lambda,us-west-2,QA,44.53,Compute,Spot,WebApp,Miguel,USD
2026-02-24,1947,AWS Lambda,eu-central-1,QA,44.13,Network,On-Demand,WebApp,Miguel,USD
2026-02-24,1072,CloudFront,us-east-1,Dev,73.59,Storage,Reserved,Analytics,Miguel,USD
2026-02-25,1825,Amazon RDS,eu-central-1,Production,47.34,Compute,Reserved,FinOps,DataTeam,USD
2026-02-25,1381,Amazon S3,us-west-2,Dev,82.14,Compute,Reserved,FinOps,DevOps,USD
2026-02-25,1912,Amazon EC2,us-west-2,QA,26.72,Network,Spot,Analytics,Miguel,USD
2026-02-25,1263,AWS Lambda,eu-central-1,Dev,82.84,Storage,Spot,FinOps,Miguel,USD
2026-02-25,1560,AWS Lambda,eu-central-1,QA,42.97,Network,Spot,Analytics,DevOps,USD
2026-02-25,1509,Amazon RDS,eu-central-1,QA,90.77,Compute,Reserved,WebApp,DevOps,USD
2026-02-25,1745,Amazon RDS,us-west-2,QA,66.05,Compute,Reserved,WebApp,Miguel,USD
2026-02-25,1563,Amazon EC2,us-west-2,Dev,68.87,Storage,On-Demand,FinOps,DataTeam,USD
2026-02-25,1865,Amazon EC2,us-east-1,Production,88.35,Compute,On-Demand,Analytics,Miguel,USD
2026-02-25,1316,Amazon RDS,eu-central-1,Dev,27.8,Storage,Reserved,Analytics,DataTeam,USD
2026-02-25,1337,Amazon EC2,eu-central-1,QA,37.83,Network,On-Demand,WebApp,Miguel,USD
2026-02-25,1970,AWS Lambda,us-east-1,Dev,77.84,Compute,On-Demand,WebApp,DevOps,USD
2026-02-25,1886,CloudFront,us-west-2,Dev,28.8,Storage,On-Demand,WebApp,DataTeam,USD
2026-02-25,1022,Amazon S3,eu-central-1,Production,87.24,Compute,On-Demand,WebApp,DevOps,USD
2026-02-25,1208,Amazon RDS,us-west-2,Dev,34.42,Network,On-Demand,FinOps,DevOps,USD
2026-02-25,1718,CloudFront,eu-central-1,QA,63.6,Network,On-Demand,Analytics,DataTeam,USD
2026-02-25,1364,Amazon EC2,eu-central-1,QA,30.17,Compute,Spot,FinOps,Miguel,USD
2026-02-25,1010,Amazon EC2,us-east-1,QA,93.61,Network,On-Demand,WebApp,Miguel,USD
2026-02-25,1208,Amazon EC2,us-east-1,Production,88.43,Compute,On-Demand,WebApp,DevOps,USD
2026-02-25,1629,Amazon EC2,us-west-2,QA,89.34,Storage,Reserved,Analytics,Miguel,USD
2026-02-26,1697,Amazon S3,us-east-1,Production,54.42,Storage,On-Demand,WebApp,DevOps,USD
2026-02-26,1071,AWS Lambda,us-west-2,QA,19.71,Network,Spot,FinOps,DevOps,USD
2026-02-26,1909,Amazon RDS,eu-central-1,Dev,52.85,Compute,Spot,FinOps,Miguel,USD
2026-02-26,1848,Amazon S3,eu-central-1,Production,29.49,Network,On-Demand,Analytics,DevOps,USD
2026-02-26,1599,CloudFront,eu-central-1,Production,31.89,Storage,On-Demand,WebApp,Miguel,USD
2026-02-26,1639,Amazon RDS,us-east-1,Dev,9.1,Storage,Spot,FinOps,DataTeam,USD
2026-02-26,1209,CloudFront,eu-central-1,QA,31.17,Storage,On-Demand,Analytics,DevOps,USD
2026-02-26,1053,Amazon S3,eu-central-1,Production,51.17,Compute,Reserved,Analytics,Miguel,USD
2026-02-26,1157,Amazon RDS,us-east-1,Production,14.98,Network,Spot,FinOps,Miguel,USD
2026-02-26,1835,Amazon RDS,eu-central-1,Dev,6.03,Compute,Spot,WebApp,Miguel,USD
2026-02-26,1167,CloudFront,us-west-2,Production,43.95,Storage,On-Demand,Analytics,Miguel,USD
2026-02-26,1573,Amazon EC2,us-west-2,Production,76.47,Storage,Reserved,Analytics,DataTeam,USD
2026-02-26,1746,Amazon S3,us-east-1,Dev,64.49,Network,On-Demand,FinOps,DataTeam,USD
2026-02-26,1802,AWS Lambda,us-east-1,Dev,78.59,Storage,On-Demand,WebApp,DevOps,USD
2026-02-26,1980,CloudFront,us-east-1,Production,14.88,Network,On-Demand,Analytics,DataTeam,USD
2026-02-26,1106,AWS Lambda,us-west-2,Production,74.44,Compute,On-Demand,Analytics,DataTeam,USD
2026-02-26,1209,Amazon S3,us-east-1,Production,46.66,Network,On-Demand,WebApp,DataTeam,USD
2026-02-26,1185,Amazon RDS,us-east-1,Dev,82.7,Network,Spot,FinOps,DevOps,USD
2026-02-26,1210,Amazon S3,us-west-2,Dev,99.21,Storage,Reserved,FinOps,Miguel,USD
2026-02-26,1043,Amazon RDS,us-east-1,Dev,34.91,Storage,On-Demand,WebApp,DevOps,USD
2026-02-27,1088,Amazon S3,us-east-1,QA,62.48,Network,Spot,FinOps,DataTeam,USD
2026-02-27,1188,Amazon EC2,eu-central-1,Production,56.47,Compute,On-Demand,WebApp,DevOps,USD
2026-02-27,1338,Amazon S3,eu-central-1,QA,88.12,Storage,Reserved,FinOps,Miguel,USD
2026-02-27,1797,AWS Lambda,us-east-1,Production,46.67,Network,Spot,Analytics,DevOps,USD
2026-02-27,1022,Amazon S3,us-east-1,QA,19.01,Network,Spot,FinOps,Miguel,USD
2026-02-27,1243,Amazon EC2,eu-central-1,Production,57.12,Network,Reserved,FinOps,DevOps,USD
2026-02-27,1364,Amazon RDS,us-west-2,QA,29.24,Compute,On-Demand,Analytics,Miguel,USD
2026-02-27,1554,Amazon S3,us-east-1,Dev,77.64,Storage,On-Demand,WebApp,DevOps,USD
2026-02-27,1059,Amazon RDS,us-east-1,Production,71.11,Storage,Reserved,FinOps,DevOps,USD
2026-02-27,1535,Amazon S3,us-west-2,Production,61.99,Network,On-Demand,Analytics,DataTeam,USD
2026-02-27,1166,AWS Lambda,eu-central-1,Production,20.48,Compute,On-Demand,FinOps,DevOps,USD
2026-02-27,1877,Amazon S3,us-west-2,Production,35.46,Storage,On-Demand,WebApp,DataTeam,USD
2026-02-27,1140,CloudFront,us-east-1,Production,35.95,Compute,Reserved,Analytics,Miguel,USD
2026-02-27,1686,CloudFront,eu-central-1,QA,47.56,Network,Reserved,FinOps,DataTeam,USD
2026-02-27,1287,Amazon RDS,us-west-2,Production,7.82,Storage,Reserved,FinOps,DataTeam,USD
2026-02-27,1059,CloudFront,us-east-1,Dev,99.3,Compute,Reserved,FinOps,DataTeam,USD
2026-02-27,1570,CloudFront,us-east-1,Dev,24.74,Storage,On-Demand,FinOps,Miguel,USD
2026-02-27,1267,Amazon EC2,us-east-1,QA,15.08,Compute,On-Demand,Analytics,DataTeam,USD
2026-02-27,1048,AWS Lambda,eu-central-1,Production,39.59,Storage,On-Demand,FinOps,DataTeam,USD
2026-02-27,1572,Amazon RDS,us-east-1,Dev,8.86,Storage,Spot,WebApp,Miguel,USD
2026-02-28,1963,Amazon S3,us-east-1,QA,19.39,Storage,Spot,FinOps,DevOps,USD
2026-02-28,1229,Amazon RDS,us-east-1,QA,62.65,Storage,On-Demand,FinOps,DataTeam,USD
2026-02-28,1912,Amazon RDS,us-west-2,Dev,43.25,Network,Reserved,WebApp,DevOps,USD
2026-02-28,1060,Amazon S3,us-west-2,Production,22.97,Storage,Spot,FinOps,DevOps,USD
2026-02-28,1738,CloudFront,us-east-1,Dev,38.47,Storage,Spot,WebApp,DevOps,USD
2026-02-28,1670,Amazon EC2,eu-central-1,QA,70.92,Network,On-Demand,FinOps,DevOps,USD
2026-02-28,1872,AWS Lambda,us-west-2,QA,69.18,Network,Spot,FinOps,DataTeam,USD
2026-02-28,1546,Amazon EC2,us-east-1,QA,12.22,Network,Reserved,FinOps,Miguel,USD
2026-02-28,1661,Amazon S3,eu-central-1,QA,27.25,Compute,Spot,FinOps,DataTeam,USD
2026-02-28,1679,Amazon EC2,us-west-2,Dev,51.86,Compute,Spot,FinOps,DevOps,USD
2026-02-28,1617,Amazon S3,eu-central-1,QA,62.4,Compute,On-Demand,WebApp,DevOps,USD
2026-02-28,1652,Amazon RDS,eu-central-1,Production,13.48,Compute,Reserved,Analytics,DataTeam,USD
2026-02-28,1598,CloudFront,us-west-2,QA,63.8,Network,On-Demand,Analytics,DevOps,USD
2026-02-28,1765,Amazon EC2,eu-central-1,Production,7.35,Storage,Reserved,WebApp,DataTeam,USD
2026-02-28,1948,Amazon RDS,eu-central-1,Production,17.22,Storage,Reserved,WebApp,Miguel,USD
2026-02-28,1561,Amazon EC2,us-east-1,Production,19.3,Storage,Reserved,Analytics,Miguel,USD
2026-02-28,1995,AWS Lambda,eu-central-1,Production,97.21,Network,On-Demand,FinOps,DevOps,USD
2026-02-28,1963,Amazon S3,eu-central-1,Dev,29.14,Compute,Spot,FinOps,DataTeam,USD
2026-02-28,1947,AWS Lambda,eu-central-1,Dev,23.33,Storage,Spot,FinOps,DataTeam,USD
2026-02-28,1948,Amazon RDS,eu-central-1,Dev,39.93,Compute,Spot,Analytics,DevOps,USD
2026-03-01,1183,Amazon S3,eu-central-1,QA,25.53,Compute,Reserved,WebApp,DevOps,USD
2026-03-01,1512,Amazon RDS,eu-central-1,Production,25.02,Compute,On-Demand,FinOps,Miguel,USD
2026-03-01,1889,CloudFront,us-west-2,Dev,17.75,Network,On-Demand,Analytics,DevOps,USD
2026-03-01,1232,CloudFront,eu-central-1,Dev,84.19,Network,On-Demand,Analytics,Miguel,USD
2026-03-01,1226,Amazon S3,us-west-2,Production,87.78,Network,Spot,WebApp,Miguel,USD
2026-03-01,1060,Amazon RDS,us-west-2,Production,99.65,Storage,Reserved,FinOps,Miguel,USD
2026-03-01,1141,AWS Lambda,us-east-1,Dev,87.51,Network,Spot,Analytics,DevOps,USD
2026-03-01,1672,Amazon EC2,us-east-1,Dev,8.64,Network,On-Demand,Analytics,Miguel,USD
2026-03-01,1563,CloudFront,us-west-2,QA,56.7,Compute,Spot,WebApp,DataTeam,USD
2026-03-01,1929,Amazon RDS,us-east-1,Production,52.15,Compute,On-Demand,Analytics,Miguel,USD
2026-03-01,1119,CloudFront,eu-central-1,Dev,81.71,Network,Reserved,FinOps,Miguel,USD
2026-03-01,1913,Amazon RDS,us-east-1,Production,52.84,Compute,On-Demand,WebApp,DataTeam,USD
2026-03-01,1928,CloudFront,us-east-1,Dev,80.28,Storage,Reserved,FinOps,DevOps,USD
2026-03-01,1160,Amazon S3,us-east-1,Dev,51.92,Network,Reserved,WebApp,DataTeam,USD
2026-03-01,1041,Amazon RDS,us-east-1,QA,79.47,Network,Reserved,FinOps,DataTeam,USD
2026-03-01,1527,AWS Lambda,us-west-2,QA,79.99,Storage,On-Demand,Analytics,Miguel,USD
2026-03-01,1897,CloudFront,eu-central-1,Production,41.5,Compute,Spot,Analytics,DevOps,USD
2026-03-01,1415,Amazon EC2,us-east-1,Production,23.6,Storage,On-Demand,FinOps,Miguel,USD
2026-03-01,1992,Amazon EC2,us-west-2,Production,61.14,Storage,On-Demand,Analytics,Miguel,USD
2026-03-01,1891,Amazon EC2,us-east-1,QA,94.47,Network,Spot,WebApp,DataTeam,USD
2026-03-02,1439,Amazon S3,us-east-1,Production,29.25,Compute,On-Demand,WebApp,Miguel,USD
2026-03-02,1853,Amazon RDS,us-west-2,QA,68.06,Network,On-Demand,WebApp,DevOps,USD
2026-03-02,1267,CloudFront,eu-central-1,Dev,82.96,Storage,Reserved,WebApp,DataTeam,USD
2026-03-02,1009,Amazon EC2,us-west-2,Production,93.59,Network,Spot,FinOps,DevOps,USD
2026-03-02,1277,CloudFront,us-east-1,Dev,16.42,Compute,On-Demand,FinOps,DataTeam,USD
2026-03-02,1122,CloudFront,us-east-1,Dev,47.21,Compute,Spot,FinOps,DevOps,USD
2026-03-02,1688,Amazon S3,us-west-2,Dev,99.07,Compute,Spot,Analytics,Miguel,USD
2026-03-02,1324,Amazon S3,eu-central-1,Production,21.78,Compute,Spot,FinOps,DevOps,USD
2026-03-02,1892,Amazon S3,us-east-1,Production,22.85,Network,Reserved,FinOps,DevOps,USD
2026-03-02,1436,AWS Lambda,eu-central-1,Dev,84.86,Storage,Spot,FinOps,Miguel,USD
2026-03-02,1575,CloudFront,eu-central-1,Dev,23.0,Compute,On-Demand,WebApp,DevOps,USD
2026-03-02,1376,Amazon EC2,us-west-2,QA,40.42,Compute,On-Demand,Analytics,DataTeam,USD
2026-03-02,1038,CloudFront,eu-central-1,Dev,62.31,Storage,Reserved,WebApp,Miguel,USD
2026-03-02,1022,AWS Lambda,eu-central-1,QA,14.93,Compute,Spot,WebApp,DataTeam,USD
2026-03-02,1472,Amazon S3,us-east-1,Dev,46.64,Compute,On-Demand,Analytics,Miguel,USD
2026-03-02,1560,Amazon RDS,us-east-1,QA,79.01,Storage,On-Demand,WebApp,DataTeam,USD
2026-03-02,1844,AWS Lambda,eu-central-1,Dev,76.56,Compute,On-Demand,WebApp,Miguel,USD
2026-03-02,1890,Amazon EC2,us-west-2,Production,73.99,Network,On-Demand,FinOps,Miguel,USD
2026-03-02,1261,Amazon EC2,us-east-1,Production,66.07,Storage,Reserved,FinOps,DevOps,USD
2026-03-02,1076,CloudFront,us-east-1,Production,88.87,Network,Reserved,Analytics,DataTeam,USD
2026-03-03,1156,Amazon EC2,us-east-1,Dev,30.36,Network,Spot,WebApp,DevOps,USD
2026-03-03,1860,AWS Lambda,us-west-2,Production,30.87,Network,On-Demand,Analytics,Miguel,USD
2026-03-03,1329,CloudFront,us-east-1,Production,29.38,Network,Spot,FinOps,Miguel,USD
2026-03-03,1626,AWS Lambda,us-east-1,QA,90.27,Compute,On-Demand,FinOps,Miguel,USD
2026-03-03,1589,CloudFront,eu-central-1,Production,38.75,Network,Spot,WebApp,DataTeam,USD
2026-03-03,1477,Amazon RDS,eu-central-1,Production,84.87,Compute,On-Demand,Analytics,DevOps,USD
2026-03-03,1813,Amazon RDS,us-west-2,QA,11.88,Compute,Spot,WebApp,DataTeam,USD
2026-03-03,1961,Amazon S3,us-east-1,Dev,98.62,Storage,Spot,FinOps,DataTeam,USD
2026-03-03,1449,CloudFront,us-west-2,Production,45.33,Network,Spot,WebApp,DataTeam,USD
2026-03-03,1842,Amazon RDS,us-east-1,QA,37.45,Network,Reserved,FinOps,Miguel,USD
2026-03-03,1570,Amazon S3,eu-central-1,QA,20.44,Compute,Reserved,WebApp,DevOps,USD
2026-03-03,1936,Amazon S3,us-west-2,Dev,9.41,Compute,Reserved,Analytics,Miguel,USD
2026-03-03,1248,Amazon RDS,us-east-1,Dev,89.49,Storage,On-Demand,Analytics,Miguel,USD
2026-03-03,1444,Amazon EC2,us-west-2,QA,58.15,Network,On-Demand,WebApp,DevOps,USD
2026-03-03,1568,Amazon RDS,eu-central-1,Dev,55.14,Storage,Spot,WebApp,Miguel,USD
2026-03-03,1302,CloudFront,eu-central-1,QA,49.65,Storage,On-Demand,FinOps,Miguel,USD
2026-03-03,1674,Amazon S3,eu-central-1,QA,37.4,Network,Reserved,WebApp,Miguel,USD
2026-03-03,1137,CloudFront,us-west-2,QA,7.93,Compute,Spot,WebApp,DataTeam,USD
2026-03-03,1301,AWS Lambda,us-west-2,Dev,7.32,Compute,Spot,WebApp,Miguel,USD
2026-03-03,1032,Amazon RDS,us-west-2,Production,93.73,Compute,Spot,Analytics,DataTeam,USD
2026-03-04,1363,Amazon EC2,eu-central-1,QA,30.59,Network,On-Demand,FinOps,DataTeam,USD
2026-03-04,1174,CloudFront,us-east-1,Dev,99.12,Storage,Reserved,WebApp,DevOps,USD
2026-03-04,1376,Amazon S3,eu-central-1,Dev,63.43,Storage,On-Demand,FinOps,DevOps,USD
2026-03-04,1058,CloudFront,us-west-2,Dev,67.06,Network,Spot,WebApp,DataTeam,USD
2026-03-04,1737,Amazon EC2,eu-central-1,Production,74.12,Compute,Spot,Analytics,DevOps,USD
2026-03-04,1316,AWS Lambda,us-east-1,Dev,43.5,Storage,Spot,Analytics,DataTeam,USD
2026-03-04,1702,CloudFront,eu-central-1,Dev,24.71,Storage,Reserved,FinOps,DataTeam,USD
2026-03-04,1317,Amazon EC2,eu-central-1,QA,74.35,Network,Reserved,WebApp,Miguel,USD
2026-03-04,1949,AWS Lambda,us-west-2,Production,91.71,Compute,Reserved,Analytics,Miguel,USD
2026-03-04,1295,Amazon RDS,eu-central-1,Production,17.85,Storage,Spot,FinOps,Miguel,USD
2026-03-04,1618,AWS Lambda,eu-central-1,QA,32.54,Storage,On-Demand,FinOps,DataTeam,USD
2026-03-04,1799,Amazon RDS,us-west-2,QA,37.85,Network,On-Demand,WebApp,DataTeam,USD
2026-03-04,1646,AWS Lambda,us-east-1,Production,63.03,Network,Reserved,FinOps,DataTeam,USD
2026-03-04,1917,Amazon RDS,us-east-1,QA,10.13,Network,Reserved,FinOps,DevOps,USD
2026-03-04,1501,CloudFront,eu-central-1,Production,42.44,Network,On-Demand,Analytics,Miguel,USD
2026-03-04,1922,Amazon EC2,eu-central-1,Production,46.95,Storage,Spot,WebApp,Miguel,USD
2026-03-04,1971,Amazon EC2,eu-central-1,Dev,89.07,Storage,On-Demand,WebApp,DevOps,USD
2026-03-04,1126,CloudFront,us-east-1,Production,34.41,Compute,Spot,WebApp,DevOps,USD
2026-03-04,1695,AWS Lambda,us-west-2,Production,56.06,Compute,Spot,FinOps,Miguel,USD
2026-03-04,1412,Amazon EC2,us-west-2,Production,49.92,Compute,Reserved,FinOps,DevOps,USD
2026-03-05,1350,Amazon RDS,us-west-2,Production,94.34,Network,On-Demand,Analytics,DevOps,USD
2026-03-05,1622,CloudFront,us-east-1,QA,74.18,Network,On-Demand,WebApp,DataTeam,USD
2026-03-05,1438,Amazon EC2,eu-central-1,Production,38.38,Compute,Reserved,WebApp,DevOps,USD
2026-03-05,1693,Amazon S3,us-east-1,Dev,20.57,Compute,On-Demand,Analytics,DataTeam,USD
2026-03-05,1310,Amazon S3,eu-central-1,Dev,37.84,Network,Spot,Analytics,DevOps,USD
2026-03-05,1869,AWS Lambda,eu-central-1,QA,88.59,Network,Reserved,WebApp,DataTeam,USD
2026-03-05,1732,Amazon RDS,eu-central-1,Dev,17.21,Network,On-Demand,Analytics,DataTeam,USD
2026-03-05,1409,CloudFront,eu-central-1,QA,27.23,Storage,Spot,FinOps,DataTeam,USD
2026-03-05,1762,AWS Lambda,us-west-2,Production,91.91,Compute,On-Demand,FinOps,Miguel,USD
2026-03-05,1361,Amazon EC2,us-east-1,Production,81.45,Compute,On-Demand,WebApp,DevOps,USD
2026-03-05,1007,AWS Lambda,us-west-2,Dev,79.48,Network,On-Demand,Analytics,Miguel,USD
2026-03-05,1925,Amazon EC2,us-west-2,Dev,31.03,Storage,Reserved,FinOps,DataTeam,USD
2026-03-05,1898,Amazon S3,eu-central-1,Production,91.3,Compute,Reserved,Analytics,DataTeam,USD
2026-03-05,1220,AWS Lambda,us-east-1,QA,14.69,Network,On-Demand,Analytics,DevOps,USD
2026-03-05,1641,AWS Lambda,us-east-1,QA,47.58,Compute,Spot,Analytics,DevOps,USD
2026-03-05,1901,Amazon S3,eu-central-1,QA,48.35,Compute,Reserved,Analytics,DevOps,USD
2026-03-05,1415,AWS Lambda,us-west-2,Dev,48.17,Network,Reserved,Analytics,Miguel,USD
2026-03-05,1060,Amazon RDS,us-east-1,Production,81.58,Storage,Spot,Analytics,Miguel,USD
2026-03-05,1472,CloudFront,eu-central-1,Dev,14.4,Storage,Spot,Analytics,DataTeam,USD
2026-03-05,1011,AWS Lambda,eu-central-1,Dev,48.41,Storage,Reserved,Analytics,DevOps,USD
2026-03-06,1507,AWS Lambda,us-east-1,QA,81.55,Network,Spot,FinOps,DevOps,USD
2026-03-06,1594,Amazon EC2,us-east-1,Dev,96.23,Network,On-Demand,FinOps,DevOps,USD
2026-03-06,1132,Amazon RDS,us-east-1,QA,57.42,Network,Reserved,WebApp,DevOps,USD
2026-03-06,1996,CloudFront,us-east-1,QA,50.71,Compute,On-Demand,Analytics,DevOps,USD
2026-03-06,1074,Amazon S3,us-west-2,Dev,74.61,Compute,Spot,WebApp,Miguel,USD
2026-03-06,1865,Amazon S3,eu-central-1,QA,40.13,Compute,On-Demand,WebApp,DevOps,USD
2026-03-06,1955,Amazon EC2,us-east-1,QA,15.02,Network,On-Demand,WebApp,DevOps,USD
2026-03-06,1335,Amazon S3,us-west-2,QA,40.4,Storage,On-Demand,Analytics,DataTeam,USD
2026-03-06,1343,AWS Lambda,us-east-1,Production,12.89,Compute,Reserved,WebApp,Miguel,USD
2026-03-06,1746,Amazon RDS,us-west-2,QA,77.48,Compute,Spot,WebApp,DataTeam,USD
2026-03-06,1312,AWS Lambda,us-west-2,QA,64.53,Storage,Reserved,Analytics,DataTeam,USD
2026-03-06,1041,AWS Lambda,us-east-1,QA,43.78,Network,Reserved,WebApp,Miguel,USD
2026-03-06,1402,Amazon RDS,us-west-2,Dev,80.42,Network,On-Demand,FinOps,DevOps,USD
2026-03-06,1323,Amazon EC2,us-east-1,Production,5.02,Compute,Spot,Analytics,Miguel,USD
2026-03-06,1611,CloudFront,eu-central-1,QA,78.95,Storage,Reserved,FinOps,DataTeam,USD
2026-03-06,1179,CloudFront,us-west-2,Dev,34.5,Compute,On-Demand,FinOps,DataTeam,USD
2026-03-06,1137,AWS Lambda,us-west-2,Dev,71.84,Network,Reserved,Analytics,DataTeam,USD
2026-03-06,1900,Amazon EC2,us-west-2,QA,33.85,Network,Spot,WebApp,Miguel,USD
2026-03-06,1818,AWS Lambda,us-west-2,Dev,23.69,Network,Spot,WebApp,DataTeam,USD
2026-03-06,1931,Amazon S3,us-west-2,Production,69.4,Network,On-Demand,WebApp,DataTeam,USD
2026-03-07,1094,Amazon EC2,us-east-1,Dev,94.09,Storage,Spot,Analytics,DevOps,USD
2026-03-07,1317,AWS Lambda,eu-central-1,Dev,23.51,Storage,Reserved,WebApp,DevOps,USD
2026-03-07,1952,Amazon RDS,us-west-2,Dev,27.42,Network,Spot,FinOps,Miguel,USD
2026-03-07,1234,Amazon EC2,eu-central-1,Dev,99.6,Compute,Spot,FinOps,Miguel,USD
2026-03-07,1121,CloudFront,us-west-2,Production,87.97,Compute,Reserved,FinOps,DataTeam,USD
2026-03-07,1752,Amazon S3,us-west-2,Dev,32.51,Network,Reserved,WebApp,DevOps,USD
2026-03-07,1017,Amazon EC2,us-east-1,Dev,43.59,Storage,Reserved,FinOps,Miguel,USD
2026-03-07,1033,Amazon EC2,eu-central-1,QA,82.03,Network,On-Demand,FinOps,Miguel,USD
2026-03-07,1281,Amazon RDS,eu-central-1,QA,97.97,Compute,Reserved,FinOps,DataTeam,USD
2026-03-07,1949,CloudFront,us-west-2,Production,28.67,Network,On-Demand,Analytics,DevOps,USD
2026-03-07,1233,Amazon EC2,eu-central-1,Production,77.34,Network,Reserved,WebApp,Miguel,USD
